Id,Label,timeset,d0,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
March For Jesus (São Paulo),March For Jesus (São Paulo),,0,2,0,2,2,0,2,0,0,0,0,5
Parent Company,Parent Company,,0,17,0,17,17,0,17,0,0,0,0,2
Oclc (Identifier),Oclc (Identifier),,0,3,0,3,3,0,3,0,0,0,0,0
Tui Fly Deutschland,Tui Fly Deutschland,,0,2,0,2,2,0,2,0,0,0,0,4
Share Repurchase,Share Repurchase,,0,3,0,3,3,0,3,0,0,0,0,5
Net Income,Net Income,,0,56,15,71,56,15,71,1,1,1,0.000112,2
Antônio Prado,Antônio Prado,,0,2,0,2,2,0,2,0,0,0,0,3
Tel Aviv Stock Exchange,Tel Aviv Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Pmc (Identifier),Pmc (Identifier),,0,4,0,4,4,0,4,0,0,0,0,0
Internal Affairs Doctrine,Internal Affairs Doctrine,,0,2,0,2,2,0,2,0,0,0,0,1
Toll Road,Toll Road,,0,2,0,2,2,0,2,0,0,0,0,2
Pelotas International Airport,Pelotas International Airport,,0,2,0,2,2,0,2,0,0,0,0,3
Dow Jones Transportation Average,Dow Jones Transportation Average,,0,2,0,2,2,0,2,0,0,0,0,0
Shanghai Stock Exchange,Shanghai Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Unit Of Account,Unit Of Account,,0,3,0,3,3,0,3,0,0,0,0,5
São Paulo International Motor Show,São Paulo International Motor Show,,0,2,0,2,2,0,2,0,0,0,0,5
Eletrobrás,Eletrobrás,,0,2,0,2,2,0,2,0,0,0,0,3
Aegean Airlines,Aegean Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Latin Script,Latin Script,,0,3,0,3,3,0,3,0,0,0,0,0
Nordavia,Nordavia,,0,2,0,2,2,0,2,0,0,0,0,4
Latam Cargo Brasil,Latam Cargo Brasil,,0,2,0,2,2,0,2,0,0,0,0,4
South African Company Law,South African Company Law,,0,2,0,2,2,0,2,0,0,0,0,1
Pedro Osório,Pedro Osório,,0,2,0,2,2,0,2,0,0,0,0,3
Petrobras Distribuidora,Petrobras Distribuidora,,0,53,16,69,53,16,69,4,0.434221,0.451875,0.000242,2
Brazilian Art,Brazilian Art,,0,7,0,7,7,0,7,0,0,0,0,0
Estádio Do Morumbi,Estádio Do Morumbi,,0,2,0,2,2,0,2,0,0,0,0,5
Locaweb,Locaweb,,0,2,0,2,2,0,2,0,0,0,0,2
Bossoroca,Bossoroca,,0,2,0,2,2,0,2,0,0,0,0,3
Doutor Ricardo,Doutor Ricardo,,0,2,0,2,2,0,2,0,0,0,0,3
"Ernestina, Rio Grande Do Sul","Ernestina, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Nonoai,Nonoai,,0,2,0,2,2,0,2,0,0,0,0,3
Vacaria,Vacaria,,0,2,0,2,2,0,2,0,0,0,0,3
West Virginia,West Virginia,,0,2,0,2,2,0,2,0,0,0,0,2
State Of São Paulo,State Of São Paulo,,0,2,0,2,2,0,2,0,0,0,0,2
Fiji Airways,Fiji Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Saint Silvester Road Race,Saint Silvester Road Race,,0,2,0,2,2,0,2,0,0,0,0,5
Dupont Analysis,Dupont Analysis,,0,3,0,3,3,0,3,0,0,0,0,5
"Colorado, Rio Grande Do Sul","Colorado, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Lagoa Dos Três Cantos,Lagoa Dos Três Cantos,,0,2,0,2,2,0,2,0,0,0,0,3
"Vista Alegre, Rio Grande Do Sul","Vista Alegre, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Buenos Aires,Buenos Aires,,0,7,0,7,7,0,7,0,0,0,0,2
Dom Pedro De Alcântara,Dom Pedro De Alcântara,,0,2,0,2,2,0,2,0,0,0,0,3
Privately Held Company,Privately Held Company,,0,2,0,2,2,0,2,0,0,0,0,5
Stock Exchange,Stock Exchange,,0,6,300,306,6,300,306,4,0.410791,0.471651,0.001327,5
Air Niugini,Air Niugini,,0,2,0,2,2,0,2,0,0,0,0,4
Over-The-Counter (Finance),Over-The-Counter (Finance),,0,4,0,4,4,0,4,0,0,0,0,5
"São Francisco De Paula, Rio Grande Do Sul","São Francisco De Paula, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Largo De São Francisco,Largo De São Francisco,,0,2,0,2,2,0,2,0,0,0,0,5
Votec,Votec,,0,2,0,2,2,0,2,0,0,0,0,4
Security Characteristic Line,Security Characteristic Line,,0,3,0,3,3,0,3,0,0,0,0,5
Aktiebolag,Aktiebolag,,0,2,0,2,2,0,2,0,0,0,0,1
Parque Da Água Branca,Parque Da Água Branca,,0,2,0,2,2,0,2,0,0,0,0,5
Parobé,Parobé,,0,2,0,2,2,0,2,0,0,0,0,3
Over The Counter,Over The Counter,,0,2,0,2,2,0,2,0,0,0,0,5
"Getúlio Vargas, Rio Grande Do Sul","Getúlio Vargas, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
German Language,German Language,,0,2,0,2,2,0,2,0,0,0,0,1
Toronto Stock Exchange,Toronto Stock Exchange,,0,4,0,4,4,0,4,0,0,0,0,5
Nova Petrópolis,Nova Petrópolis,,0,2,0,2,2,0,2,0,0,0,0,3
"Encantado, Rio Grande Do Sul","Encantado, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Hyperinflation In Brazil,Hyperinflation In Brazil,,0,3,0,3,3,0,3,0,0,0,0,0
Cristal Do Sul,Cristal Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Ibovespa,Ibovespa,,0,42,201,243,42,201,243,3,0.455979,0.497154,0.00027,0
Cruzaltense,Cruzaltense,,0,2,0,2,2,0,2,0,0,0,0,3
Greater Rio De Janeiro,Greater Rio De Janeiro,,0,2,0,2,2,0,2,0,0,0,0,0
Fly Linhas Aéreas,Fly Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
History Of Brazilian Animation,History Of Brazilian Animation,,0,7,0,7,7,0,7,0,0,0,0,0
Uvular Consonant,Uvular Consonant,,0,2,0,2,2,0,2,0,0,0,0,0
Ivorá,Ivorá,,0,2,0,2,2,0,2,0,0,0,0,3
Americas,Americas,,0,6,0,6,6,0,6,0,0,0,0,0
French Polynesia,French Polynesia,,0,2,0,2,2,0,2,0,0,0,0,1
European Air Transport Leipzig,European Air Transport Leipzig,,0,2,0,2,2,0,2,0,0,0,0,4
Buenos Aires Stock Exchange,Buenos Aires Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Avianca Ecuador,Avianca Ecuador,,0,2,0,2,2,0,2,0,0,0,0,4
Centro Empresarial Nações Unidas,Centro Empresarial Nações Unidas,,0,2,0,2,2,0,2,0,0,0,0,5
Sudoc (Identifier),Sudoc (Identifier),,0,3,0,3,3,0,3,0,0,0,0,1
Lima Stock Exchange,Lima Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
São Domingos Do Sul,São Domingos Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Eletrobras,Eletrobras,,0,52,231,283,52,231,283,3,0.523493,0.548672,0.000816,0
Indonesia,Indonesia,,0,10,0,10,10,0,10,0,0,0,0,0
Icelandair,Icelandair,,0,2,0,2,2,0,2,0,0,0,0,4
Pinacoteca Do Estado De São Paulo,Pinacoteca Do Estado De São Paulo,,0,2,0,2,2,0,2,0,0,0,0,5
Mcdonald'S,Mcdonald'S,,0,3,0,3,3,0,3,0,0,0,0,1
"Chapada, Rio Grande Do Sul","Chapada, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Military Of Brazil,Military Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Corsair International,Corsair International,,0,2,0,2,2,0,2,0,0,0,0,4
Botanical Garden Of São Paulo,Botanical Garden Of São Paulo,,0,2,0,2,2,0,2,0,0,0,0,5
Avianca Perú,Avianca Perú,,0,2,0,2,2,0,2,0,0,0,0,4
Approximant Consonant,Approximant Consonant,,0,2,0,2,2,0,2,0,0,0,0,0
Lidl,Lidl,,0,2,0,2,2,0,2,0,0,0,0,1
Limited Liability Limited Partnership,Limited Liability Limited Partnership,,0,2,0,2,2,0,2,0,0,0,0,1
São Paulo–Congonhas Airport,São Paulo–Congonhas Airport,,0,2,0,2,2,0,2,0,0,0,0,4
Tiradentes Do Sul,Tiradentes Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
"Selbach, Rio Grande Do Sul","Selbach, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Braskem,Braskem,,0,52,109,161,52,109,161,3,0.508913,0.521745,0.000338,2
Albert Löfgren State Park,Albert Löfgren State Park,,0,2,0,2,2,0,2,0,0,0,0,5
Gramado Xavier,Gramado Xavier,,0,2,0,2,2,0,2,0,0,0,0,3
Korea Exchange,Korea Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Petroleum,Petroleum,,0,4,0,4,4,0,4,0,0,0,0,1
Air Burkina,Air Burkina,,0,2,0,2,2,0,2,0,0,0,0,4
Netherlands,Netherlands,,0,3,0,3,3,0,3,0,0,0,0,5
Greenhouse Gas,Greenhouse Gas,,0,2,0,2,2,0,2,0,0,0,0,0
Quatro Irmãos,Quatro Irmãos,,0,2,0,2,2,0,2,0,0,0,0,3
Portuguese Literature,Portuguese Literature,,0,2,0,2,2,0,2,0,0,0,0,0
Chile,Chile,,0,10,0,10,10,0,10,0,0,0,0,2
Escalator,Escalator,,0,2,0,2,2,0,2,0,0,0,0,1
Pinto Bandeira,Pinto Bandeira,,0,2,0,2,2,0,2,0,0,0,0,3
Nova Alvorada,Nova Alvorada,,0,2,0,2,2,0,2,0,0,0,0,3
Itaúsa,Itaúsa,,0,52,122,174,52,122,174,3,0.454347,0.484311,0.00008,2
Santa Catarina (State),Santa Catarina (State),,0,9,0,9,9,0,9,0,0,0,0,2
Deutsche Bank,Deutsche Bank,,0,3,0,3,3,0,3,0,0,0,0,2
Lagoa Dos Patos,Lagoa Dos Patos,,0,2,0,2,2,0,2,0,0,0,0,3
Varig,Varig,,0,2,0,2,2,0,2,0,0,0,0,4
Sole Proprietorship,Sole Proprietorship,,0,2,0,2,2,0,2,0,0,0,0,1
Multi Commodity Exchange,Multi Commodity Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Asky Airlines,Asky Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Propylene,Propylene,,0,2,0,2,2,0,2,0,0,0,0,1
Forquetinha,Forquetinha,,0,2,0,2,2,0,2,0,0,0,0,3
Societas Europaea,Societas Europaea,,0,2,0,2,2,0,2,0,0,0,0,1
Hi Fly (Airline),Hi Fly (Airline),,0,2,0,2,2,0,2,0,0,0,0,4
Noroeste Rio-Grandense,Noroeste Rio-Grandense,,0,2,0,2,2,0,2,0,0,0,0,3
Portugália Airlines,Portugália Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Extra Hipermercados,Extra Hipermercados,,0,2,0,2,2,0,2,0,0,0,0,2
Australian Corporate Law,Australian Corporate Law,,0,2,0,2,2,0,2,0,0,0,0,1
João Gerdau,João Gerdau,,0,2,0,2,2,0,2,0,0,0,0,2
Serviços Aéreos Cruzeiro Do Sul,Serviços Aéreos Cruzeiro Do Sul,,0,2,0,2,2,0,2,0,0,0,0,4
Vueling,Vueling,,0,2,0,2,2,0,2,0,0,0,0,4
Amaral Ferrador,Amaral Ferrador,,0,2,0,2,2,0,2,0,0,0,0,3
Electricity Generation,Electricity Generation,,0,2,0,2,2,0,2,0,0,0,0,0
Education In Brazil,Education In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Utair,Utair,,0,2,0,2,2,0,2,0,0,0,0,4
"Sagrada Família, Rio Grande Do Sul","Sagrada Família, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Campanha Central,Campanha Central,,0,2,0,2,2,0,2,0,0,0,0,3
Cogna Educação,Cogna Educação,,0,52,91,143,52,91,143,3,0.451562,0.477525,0.000019,2
Ragamuffin War,Ragamuffin War,,0,3,0,3,3,0,3,0,0,0,0,0
Mosaic Theory (Investments),Mosaic Theory (Investments),,0,3,0,3,3,0,3,0,0,0,0,5
The Wall Street Journal,The Wall Street Journal,,0,5,0,5,5,0,5,0,0,0,0,0
Russell 1000 Index,Russell 1000 Index,,0,2,0,2,2,0,2,0,0,0,0,0
Latam Colombia,Latam Colombia,,0,2,0,2,2,0,2,0,0,0,0,4
"Índice De Precio Selectivo De Acciones",Índice De Precio Selectivo De Acciones,,0,2,0,2,2,0,2,0,0,0,0,0
São Pedro Da Serra,São Pedro Da Serra,,0,2,0,2,2,0,2,0,0,0,0,3
"Cerrito, Rio Grande Do Sul","Cerrito, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Map Linhas Aéreas,Map Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
"São Martinho, Rio Grande Do Sul","São Martinho, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Societas Unius Personae,Societas Unius Personae,,0,2,0,2,2,0,2,0,0,0,0,1
Cboe Global Markets,Cboe Global Markets,,0,3,0,3,3,0,3,0,0,0,0,5
Blue Air,Blue Air,,0,2,0,2,2,0,2,0,0,0,0,4
Churrasco,Churrasco,,0,2,0,2,2,0,2,0,0,0,0,3
Belavia,Belavia,,0,2,0,2,2,0,2,0,0,0,0,4
S.A.C.I. Falabella,S.A.C.I. Falabella,,0,15,0,15,15,0,15,0,0,0,0,2
California,California,,0,2,0,2,2,0,2,0,0,0,0,2
Camaquã,Camaquã,,0,2,0,2,2,0,2,0,0,0,0,3
Air China,Air China,,0,2,0,2,2,0,2,0,0,0,0,4
Debit Card,Debit Card,,0,2,0,2,2,0,2,0,0,0,0,2
Pontão,Pontão,,0,2,0,2,2,0,2,0,0,0,0,3
Salvador Das Missões,Salvador Das Missões,,0,2,0,2,2,0,2,0,0,0,0,3
Xangri-Lá,Xangri-Lá,,0,2,0,2,2,0,2,0,0,0,0,3
Comandante Gustavo Kraemer Airport,Comandante Gustavo Kraemer Airport,,0,2,0,2,2,0,2,0,0,0,0,3
Spanish Language,Spanish Language,,0,2,0,2,2,0,2,0,0,0,0,1
Egypt,Egypt,,0,4,0,4,4,0,4,0,0,0,0,1
Ccr S.A.,Ccr S.A.,,0,52,127,179,52,127,179,3,0.454618,0.48526,0.000121,2
Nova Palma,Nova Palma,,0,2,0,2,2,0,2,0,0,0,0,3
Velar Consonant,Velar Consonant,,0,2,0,2,2,0,2,0,0,0,0,0
Ukrainian Exchange,Ukrainian Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Roman Catholicism,Roman Catholicism,,0,2,0,2,2,0,2,0,0,0,0,0
Brasil Central Linhas Aéreas,Brasil Central Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Income Inequality In Brazil,Income Inequality In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Viadutos,Viadutos,,0,2,0,2,2,0,2,0,0,0,0,3
Virgin Atlantic,Virgin Atlantic,,0,2,0,2,2,0,2,0,0,0,0,4
Parque Estadual Do Jaraguá,Parque Estadual Do Jaraguá,,0,2,0,2,2,0,2,0,0,0,0,5
"Humaitá, Rio Grande Do Sul","Humaitá, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Litorânea,Litorânea,,0,2,0,2,2,0,2,0,0,0,0,4
Forbes Global 2000,Forbes Global 2000,,0,2,0,2,2,0,2,0,0,0,0,1
Dow Jones Sustainability Index,Dow Jones Sustainability Index,,0,2,0,2,2,0,2,0,0,0,0,5
Air Moldova,Air Moldova,,0,2,0,2,2,0,2,0,0,0,0,4
Linhas Aéreas Wright,Linhas Aéreas Wright,,0,2,0,2,2,0,2,0,0,0,0,4
Air Tahiti,Air Tahiti,,0,2,0,2,2,0,2,0,0,0,0,4
Unistalda,Unistalda,,0,2,0,2,2,0,2,0,0,0,0,3
"Carlos Gomes, Rio Grande Do Sul","Carlos Gomes, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Automotive Industry In Brazil,Automotive Industry In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Capital Expenditure,Capital Expenditure,,0,2,0,2,2,0,2,0,0,0,0,2
Hdl (Identifier),Hdl (Identifier),,0,3,0,3,3,0,3,0,0,0,0,0
Tocantins,Tocantins,,0,3,0,3,3,0,3,0,0,0,0,0
Camargo Corrêa,Camargo Corrêa,,0,2,0,2,2,0,2,0,0,0,0,2
Beijing Capital Airlines,Beijing Capital Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Edp - Energias Do Brasil,Edp - Energias Do Brasil,,0,53,38,91,53,38,91,5,0.338973,0.366769,0.000147,2
French Language,French Language,,0,2,0,2,2,0,2,0,0,0,0,1
Itaqui,Itaqui,,0,2,0,2,2,0,2,0,0,0,0,3
Martinair,Martinair,,0,2,0,2,2,0,2,0,0,0,0,4
Tupandi,Tupandi,,0,2,0,2,2,0,2,0,0,0,0,3
Brazilian Painting,Brazilian Painting,,0,7,0,7,7,0,7,0,0,0,0,0
Aratiba,Aratiba,,0,2,0,2,2,0,2,0,0,0,0,3
Saudia,Saudia,,0,2,0,2,2,0,2,0,0,0,0,4
Book Value,Book Value,,0,3,0,3,3,0,3,0,0,0,0,5
All Nippon Airways,All Nippon Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Itapemirim Transportes Aéreos,Itapemirim Transportes Aéreos,,0,2,0,2,2,0,2,0,0,0,0,4
Haircut (Finance),Haircut (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Israir Airlines,Israir Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Spain,Spain,,0,7,0,7,7,0,7,0,0,0,0,0
Eurico Gaspar Dutra,Eurico Gaspar Dutra,,0,2,0,2,2,0,2,0,0,0,0,0
Financial Statement,Financial Statement,,0,3,0,3,3,0,3,0,0,0,0,5
Octávio Frias De Oliveira Bridge,Octávio Frias De Oliveira Bridge,,0,2,0,2,2,0,2,0,0,0,0,5
Microregion Of Frederico Westphalen,Microregion Of Frederico Westphalen,,0,2,0,2,2,0,2,0,0,0,0,3
Centro Oriental Rio-Grandense,Centro Oriental Rio-Grandense,,0,2,0,2,2,0,2,0,0,0,0,3
Latin America Memorial,Latin America Memorial,,0,2,0,2,2,0,2,0,0,0,0,5
Block Trade,Block Trade,,0,3,0,3,3,0,3,0,0,0,0,5
Bulgaria Air,Bulgaria Air,,0,2,0,2,2,0,2,0,0,0,0,4
Capital Asset Pricing Model,Capital Asset Pricing Model,,0,3,0,3,3,0,3,0,0,0,0,5
Equity (Finance),Equity (Finance),,0,5,0,5,5,0,5,0,0,0,0,1
Panair Do Brasil,Panair Do Brasil,,0,2,0,2,2,0,2,0,0,0,0,4
Public Limited Company,Public Limited Company,,0,2,0,2,2,0,2,0,0,0,0,1
East Timor,East Timor,,0,2,0,2,2,0,2,0,0,0,0,0
Bibliography Of Brazil,Bibliography Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Pedras Altas,Pedras Altas,,0,2,0,2,2,0,2,0,0,0,0,3
Bangalore,Bangalore,,0,2,0,2,2,0,2,0,0,0,0,2
Sergipe,Sergipe,,0,5,0,5,5,0,5,0,0,0,0,0
Professor Aristóteles Orsini Planetarium,Professor Aristóteles Orsini Planetarium,,0,2,0,2,2,0,2,0,0,0,0,5
"Casca, Rio Grande Do Sul","Casca, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
International Securities Exchange,International Securities Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Sweden,Sweden,,0,4,0,4,4,0,4,0,0,0,0,1
Pinhal Da Serra,Pinhal Da Serra,,0,2,0,2,2,0,2,0,0,0,0,3
Amman Stock Exchange,Amman Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Carrefour,Carrefour,,0,54,87,141,54,87,141,3,0.378208,0.405356,0.001001,1
"Cruz Alta, Rio Grande Do Sul","Cruz Alta, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Vale (Company),Vale (Company),,0,50,171,221,50,171,221,3,0.458635,0.494892,0.000293,2
Tancredo Neves International Airport,Tancredo Neves International Airport,,0,3,0,3,3,0,3,0,0,0,0,4
Coastline Of Brazil,Coastline Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Guinea-Bissau,Guinea-Bissau,,0,3,0,3,3,0,3,0,0,0,0,0
Cabo Verde Airlines,Cabo Verde Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Costa Rica,Costa Rica,,0,3,0,3,3,0,3,0,0,0,0,0
Jse Limited,Jse Limited,,0,3,0,3,3,0,3,0,0,0,0,5
Toropi,Toropi,,0,2,0,2,2,0,2,0,0,0,0,3
Mosteiro De São Bento (São Paulo),Mosteiro De São Bento (São Paulo),,0,2,0,2,2,0,2,0,0,0,0,5
Eike Batista,Eike Batista,,0,2,0,2,2,0,2,0,0,0,0,2
Chuí,Chuí,,0,3,0,3,3,0,3,0,0,0,0,3
Ibarama,Ibarama,,0,2,0,2,2,0,2,0,0,0,0,3
Outline Of Brazil,Outline Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Bozano,Bozano,,0,2,0,2,2,0,2,0,0,0,0,3
Jhsf Participações,Jhsf Participações,,0,53,6,59,53,6,59,6,0.228949,0.240959,0.000015,2
Paim Filho,Paim Filho,,0,2,0,2,2,0,2,0,0,0,0,3
Santa Cecília Do Sul,Santa Cecília Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Taiwan Stock Exchange,Taiwan Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
São José Dos Ausentes,São José Dos Ausentes,,0,2,0,2,2,0,2,0,0,0,0,3
Crissiumal,Crissiumal,,0,2,0,2,2,0,2,0,0,0,0,3
Floor Broker,Floor Broker,,0,3,0,3,3,0,3,0,0,0,0,5
Faxinalzinho,Faxinalzinho,,0,2,0,2,2,0,2,0,0,0,0,3
E.On,E.On,,0,2,0,2,2,0,2,0,0,0,0,2
Iron And Steel,Iron And Steel,,0,3,0,3,3,0,3,0,0,0,0,2
Finance,Finance,,0,2,0,2,2,0,2,0,0,0,0,5
Atlantic Slave Trade,Atlantic Slave Trade,,0,2,0,2,2,0,2,0,0,0,0,0
Santo Expedito Do Sul,Santo Expedito Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Bid–Ask Spread,Bid–Ask Spread,,0,3,0,3,3,0,3,0,0,0,0,5
Ita Transportes Aéreos,Ita Transportes Aéreos,,0,2,0,2,2,0,2,0,0,0,0,4
São Paulo Gay Pride Parade,São Paulo Gay Pride Parade,,0,2,0,2,2,0,2,0,0,0,0,5
Comarca,Comarca,,0,2,0,2,2,0,2,0,0,0,0,0
United Kingdom Company Law,United Kingdom Company Law,,0,3,0,3,3,0,3,0,0,0,0,1
Borsa Istanbul,Borsa Istanbul,,0,3,0,3,3,0,3,0,0,0,0,5
Curitiba,Curitiba,,0,10,0,10,10,0,10,0,0,0,0,0
Ethnic Group,Ethnic Group,,0,2,0,2,2,0,2,0,0,0,0,0
"Vanini, Rio Grande Do Sul","Vanini, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Austrian Airlines,Austrian Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Onur Air,Onur Air,,0,2,0,2,2,0,2,0,0,0,0,4
Stock Market Index,Stock Market Index,,0,6,0,6,6,0,6,0,0,0,0,0
Palatal Consonant,Palatal Consonant,,0,2,0,2,2,0,2,0,0,0,0,0
Cme Group,Cme Group,,0,3,0,3,3,0,3,0,0,0,0,5
Southern Copper Corporation,Southern Copper Corporation,,0,15,0,15,15,0,15,0,0,0,0,2
Charqueadas,Charqueadas,,0,2,0,2,2,0,2,0,0,0,0,3
Mandarin Airlines,Mandarin Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Poste Air Cargo,Poste Air Cargo,,0,2,0,2,2,0,2,0,0,0,0,4
Corporate Law,Corporate Law,,0,2,0,2,2,0,2,0,0,0,0,1
Dom Feliciano,Dom Feliciano,,0,2,0,2,2,0,2,0,0,0,0,3
Sterna Linhas Aéreas,Sterna Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Tim Brasil,Tim Brasil,,0,52,94,146,52,94,146,3,0.444185,0.471833,0.000034,2
Total Linhas Aéreas,Total Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Universal Transportes Aéreos,Universal Transportes Aéreos,,0,2,0,2,2,0,2,0,0,0,0,4
"Alto Alegre, Rio Grande Do Sul","Alto Alegre, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Feliz,Feliz,,0,2,0,2,2,0,2,0,0,0,0,3
Rio Grande Do Norte,Rio Grande Do Norte,,0,3,0,3,3,0,3,0,0,0,0,0
Limited Liability,Limited Liability,,0,2,0,2,2,0,2,0,0,0,0,1
Vila Nova Do Sul,Vila Nova Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Japanese Brazilian,Japanese Brazilian,,0,3,0,3,3,0,3,0,0,0,0,0
Cambará Do Sul,Cambará Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Private Company Limited By Guarantee,Private Company Limited By Guarantee,,0,2,0,2,2,0,2,0,0,0,0,1
Esperança Do Sul,Esperança Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Highway,Highway,,0,3,0,3,3,0,3,0,0,0,0,3
Bandeirante,Bandeirante,,0,3,0,3,3,0,3,0,0,0,0,0
Arik Air,Arik Air,,0,2,0,2,2,0,2,0,0,0,0,4
Boa Vista Das Missões,Boa Vista Das Missões,,0,2,0,2,2,0,2,0,0,0,0,3
Mutual Fund,Mutual Fund,,0,2,0,2,2,0,2,0,0,0,0,5
Bangladesh,Bangladesh,,0,2,0,2,2,0,2,0,0,0,0,0
"Tapes, Rio Grande Do Sul","Tapes, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Intel,Intel,,0,2,0,2,2,0,2,0,0,0,0,1
Taquari,Taquari,,0,2,0,2,2,0,2,0,0,0,0,3
Common Stock,Common Stock,,0,4,0,4,4,0,4,0,0,0,0,5
Romani People,Romani People,,0,2,0,2,2,0,2,0,0,0,0,0
Linha Nova,Linha Nova,,0,2,0,2,2,0,2,0,0,0,0,3
Itaipu Dam,Itaipu Dam,,0,2,0,2,2,0,2,0,0,0,0,0
S&P/Bvl Peru General Index,S&P/Bvl Peru General Index,,0,2,0,2,2,0,2,0,0,0,0,0
"São Jorge, Rio Grande Do Sul","São Jorge, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Vale Verde,Vale Verde,,0,2,0,2,2,0,2,0,0,0,0,3
Brazilian Carnival,Brazilian Carnival,,0,7,0,7,7,0,7,0,0,0,0,0
Columbia University Press,Columbia University Press,,0,2,0,2,2,0,2,0,0,0,0,0
Maratá,Maratá,,0,2,0,2,2,0,2,0,0,0,0,3
Black Brazilian,Black Brazilian,,0,2,0,2,2,0,2,0,0,0,0,0
Singapore Airlines Cargo,Singapore Airlines Cargo,,0,2,0,2,2,0,2,0,0,0,0,4
"João Pessoa, Paraíba","João Pessoa, Paraíba",,0,2,0,2,2,0,2,0,0,0,0,0
Bahamasair,Bahamasair,,0,2,0,2,2,0,2,0,0,0,0,4
Tianjin Airlines,Tianjin Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Health In Brazil,Health In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
São Vicente Do Sul,São Vicente Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
